K_beta,Mean_C1,Mean_C2,N,N_C1,N_C2,N_Tail,pi_C1,pi_C2,pi_Tail,rcc_C1,rcc_C2,rcc_Tail,Scale_Tail,Shape_Tail,tail,Variance_C1,Variance_C2,score,samplename,karyotype,Mean_C3,N_C3,pi_C3,rcc_C3,Variance_C3,Mean_Tail,Variance_Tail
2,0.5812629578899576,0.24440707027943454,1037,178,650,209,0.16394284489135344,0.6052861199918127,0.23077103511683392,FALSE,TRUE,FALSE,0.050999999,1.5356103453455499,TRUE,0.0027584720669014077,0.007396852708326508,reICL,a0fe80e0-e3ac-485b-8a1a-4c80c101b874,2:0,NA,NA,NA,NA,NA,0.14621847161388737,Inf
2,0.4934550958519835,0.12121344397206275,87,17,70,0,0.19492745876201623,0.8050725412379838,0,TRUE,FALSE,FALSE,NA,NA,FALSE,0.0023069475796575335,0.0020298987402592654,reICL,a0fe80e0-e3ac-485b-8a1a-4c80c101b874,2:2,NA,NA,NA,NA,NA,NA,NA
1,0.3297758819822897,NA,177,123,NA,54,0.6553080879808203,NA,0.3446919120191797,TRUE,NA,TRUE,0.051299999,1.1893961346639064,TRUE,0.00838159672865087,NA,reICL,a13ee768-1423-4fcc-b663-caaf6694acb3,1:1,NA,NA,NA,NA,NA,0.322160854164941,Inf
2,0.9301388586125132,0.40486121979693895,43,18,25,0,0.4197101595558596,0.5802898404441403,0,FALSE,TRUE,FALSE,NA,NA,FALSE,4.5527710692249015e-4,0.04036493349115162,reICL,a1724132-f95c-4622-8987-fe3183b9dce3,1:0,NA,NA,NA,NA,NA,NA,NA
1,0.4896105343636436,NA,1815,1675,NA,140,0.9106113329931527,NA,0.08938866700684733,TRUE,NA,TRUE,0.065199999,1.2066664644474017,TRUE,0.008594154209391098,NA,reICL,a1724132-f95c-4622-8987-fe3183b9dce3,1:1,NA,NA,NA,NA,NA,0.38068417382408687,Inf
1,0.21601842105263158,NA,38,38,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.0029667983448753463,NA,reICL,a1a75f66-c622-11e3-bf01-24c6515278c0,1:0,NA,NA,NA,NA,NA,NA,NA
1,0.2096695238095236,NA,210,210,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.00528638716643991,NA,reICL,a1a75f66-c622-11e3-bf01-24c6515278c0,1:1,NA,NA,NA,NA,NA,NA,NA
1,0.2044015831384866,NA,4519,4519,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.00788806681739956,NA,reICL,a1a75f66-c622-11e3-bf01-24c6515278c0,2:1,NA,NA,NA,NA,NA,NA,NA
1,0.27829952273803465,NA,1029,1029,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.014403210158414378,NA,reICL,a1a75f66-c622-11e3-bf01-24c6515278c0,2:0,NA,NA,NA,NA,NA,NA,NA
1,0.19589478138348115,NA,3653,3653,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.007208174575730277,NA,reICL,a1a75f66-c622-11e3-bf01-24c6515278c0,2:2,NA,NA,NA,NA,NA,NA,NA
1,0.23755727848101263,NA,316,316,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.016951731624238908,NA,reICL,a1af7c42-47af-435c-bb51-b932a3cd7b91,1:0,NA,NA,NA,NA,NA,NA,NA
1,0.1918368586091991,NA,4361,3214,NA,1147,0.7059647362964392,NA,0.29403526370356076,TRUE,NA,TRUE,0.050599999,1.8181844122950341,TRUE,0.0046068865336992195,NA,reICL,a1af7c42-47af-435c-bb51-b932a3cd7b91,1:1,NA,NA,NA,NA,NA,0.11244424613991476,Inf
1,0.17662557502804446,NA,517,517,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.007318129135030745,NA,reICL,a1e3dc5b-b81f-4890-870c-ed3b8ac36dec,1:0,NA,NA,NA,NA,NA,NA,NA
1,0.11664661524213513,NA,518,518,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.0014064847332206244,NA,reICL,a1e3dc5b-b81f-4890-870c-ed3b8ac36dec,1:1,NA,NA,NA,NA,NA,NA,NA
1,0.11809345991512075,NA,1760,1734,NA,26,0.8787894285149546,NA,0.12121057148504542,TRUE,NA,TRUE,0.051299999,1.7773019524684979,TRUE,0.0018888159444097536,NA,reICL,a1e3dc5b-b81f-4890-870c-ed3b8ac36dec,2:1,NA,NA,NA,NA,NA,0.11729751622877482,Inf
1,0.13568948754455248,NA,1670,1670,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.0029819396608681548,NA,reICL,a1e3dc5b-b81f-4890-870c-ed3b8ac36dec,2:0,NA,NA,NA,NA,NA,NA,NA
1,0.12563337356796084,NA,1445,1392,NA,53,0.868770708346181,NA,0.13122929165381908,TRUE,NA,TRUE,0.050599999,2.0445065370128175,TRUE,0.0022654008487491334,NA,reICL,a1e3dc5b-b81f-4890-870c-ed3b8ac36dec,2:2,NA,NA,NA,NA,NA,0.09904392654564356,0.10780611396549224
1,0.7316460768534553,NA,157,143,NA,14,0.9105664089305641,NA,0.0894335910694359,TRUE,NA,TRUE,0.093799999,1.321430033628289,TRUE,0.00834546663614202,NA,reICL,a1fc7064-abf5-477d-983e-576a784e1d40,1:0,NA,NA,NA,NA,NA,0.38562089059867694,Inf
2,0.5830237753858161,0.3050164198208113,1963,837,1009,117,0.42407846335611504,0.5036104627478866,0.0723110738959984,FALSE,TRUE,FALSE,0.053299999,1.1953462842115776,TRUE,0.004026510374937198,0.004208988429450613,reICL,a1fc7064-abf5-477d-983e-576a784e1d40,2:1,NA,NA,NA,NA,NA,0.32614879781447503,Inf
3,0.8479750239130749,0.3860411982315442,1692,1462,121,0,0.8640147408140469,0.0724934107149583,0,FALSE,FALSE,FALSE,NA,NA,FALSE,0.0036637670847327816,0.006820791616798938,reICL,a1fc7064-abf5-477d-983e-576a784e1d40,2:0,0.10865459809498099,109,0.0634918484709947,FALSE,0.0012753285611911958,NA,NA
1,0.4531611387699216,NA,1984,1777,NA,207,0.8840947407966758,NA,0.11590525920332423,TRUE,NA,TRUE,0.051299999,0.8981749870962021,TRUE,0.004022880963953218,NA,reICL,a1fc7064-abf5-477d-983e-576a784e1d40,2:2,NA,NA,NA,NA,NA,Inf,Inf
2,0.48338969317368163,0.09516162826543707,618,550,68,0,0.890595659078531,0.10940434092146895,0,FALSE,TRUE,FALSE,NA,NA,FALSE,0.007275659054654328,8.958732301683133e-4,reICL,a2034620-e4b5-4d4f-ac05-7fc1c098eb40,1:0,NA,NA,NA,NA,NA,NA,NA
1,0.3264551424760696,NA,7239,6904,NA,335,0.9437950807260992,NA,0.05620491927390073,TRUE,NA,TRUE,0.050599999,1.291804924590055,TRUE,0.004320737385240262,NA,reICL,a2034620-e4b5-4d4f-ac05-7fc1c098eb40,1:1,NA,NA,NA,NA,NA,0.22400351188137413,Inf
2,0.4931157187278176,0.23978683695602532,325,77,248,0,0.23244065920517007,0.7675593407948299,0,TRUE,FALSE,FALSE,NA,NA,FALSE,0.004114320871084309,0.0041172803298308,reICL,a2034620-e4b5-4d4f-ac05-7fc1c098eb40,2:1,NA,NA,NA,NA,NA,NA,NA
1,0.29774934210526327,NA,152,152,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.00884247763114613,NA,reICL,a2238b5f-0513-487a-9b1b-7bef85ebf336,1:1,NA,NA,NA,NA,NA,NA,NA
1,0.3247978481590271,NA,985,985,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.018873268704577683,NA,reICL,a2238b5f-0513-487a-9b1b-7bef85ebf336,2:1,NA,NA,NA,NA,NA,NA,NA
1,0.5989020774851054,NA,401,337,NA,64,0.8257651770742443,NA,0.17423482292575568,TRUE,NA,TRUE,0.071399999,1.0257629632295315,TRUE,0.007535569692853638,NA,reICL,a2238b5f-0513-487a-9b1b-7bef85ebf336,2:0,NA,NA,NA,NA,NA,2.8428202880355298,Inf
1,0.36979298504452035,NA,1243,1080,NA,163,0.8512156658218746,NA,0.14878433417812553,TRUE,NA,TRUE,0.059699999000000004,1.1514394963081502,TRUE,0.005395852651067021,NA,reICL,a2238b5f-0513-487a-9b1b-7bef85ebf336,2:2,NA,NA,NA,NA,NA,0.4539168344715206,Inf
1,0.13866205634210577,NA,1447,1447,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.0022130417531119897,NA,reICL,a284fe9d-9afd-4472-8d70-243ca9be5c2c,1:0,NA,NA,NA,NA,NA,NA,NA
1,0.1227711077163099,NA,6044,5993,NA,51,0.9615779282605948,NA,0.038422071739405164,TRUE,NA,TRUE,0.050599999,2.5400489758938325,TRUE,0.0012786458364586544,NA,reICL,a284fe9d-9afd-4472-8d70-243ca9be5c2c,1:1,NA,NA,NA,NA,NA,0.08345609630082262,0.005077394352740529
1,0.14299759337364693,NA,10800,10522,NA,278,0.9004846635131389,NA,0.0995153364868611,TRUE,NA,TRUE,0.050499999000000004,1.9372556863335368,TRUE,0.003520273301979536,NA,reICL,a284fe9d-9afd-4472-8d70-243ca9be5c2c,2:1,NA,NA,NA,NA,NA,0.10438070597927865,Inf
1,0.194625562323563,NA,12327,12167,NA,160,0.9401255100458392,NA,0.05987448995416087,TRUE,NA,TRUE,0.050599999,1.6097695702868882,TRUE,0.007878071558154748,NA,reICL,a284fe9d-9afd-4472-8d70-243ca9be5c2c,2:0,NA,NA,NA,NA,NA,0.13358216384662133,Inf
1,0.1526161803053795,NA,1825,1613,NA,212,0.8339484958397629,NA,0.16605150416023703,TRUE,NA,TRUE,0.050999999,2.287409723391503,TRUE,0.0028598474958794287,NA,reICL,a284fe9d-9afd-4472-8d70-243ca9be5c2c,2:2,NA,NA,NA,NA,NA,0.09061442638341881,0.012489621337432524
2,0.7743391981944965,0.3026494381672937,683,564,119,0,0.8409039170744125,0.15909608292558755,0,FALSE,FALSE,FALSE,NA,NA,FALSE,0.007061690186403261,0.02598770849656689,reICL,a29278af-7ecf-403e-b6a9-623ea7879d05,1:0,NA,NA,NA,NA,NA,NA,NA
1,0.39214180843227486,NA,15356,13699,NA,1657,0.8763402219555968,NA,0.1236597780444031,TRUE,NA,TRUE,0.050499999000000004,0.9606586656086312,TRUE,0.005185371139444202,NA,reICL,a29278af-7ecf-403e-b6a9-623ea7879d05,1:1,NA,NA,NA,NA,NA,Inf,Inf
1,0.34073623188405805,NA,69,69,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.020761756513337535,NA,reICL,a29278af-7ecf-403e-b6a9-623ea7879d05,2:1,NA,NA,NA,NA,NA,NA,NA
1,0.39193525492550957,NA,1357,1059,NA,298,0.7421586814765562,NA,0.2578413185234438,TRUE,NA,TRUE,0.054099999,0.5853718801656973,TRUE,0.005210315364590477,NA,reICL,a29278af-7ecf-403e-b6a9-623ea7879d05,2:0,NA,NA,NA,NA,NA,Inf,Inf
1,0.4239129098086767,NA,76,41,NA,35,0.5126597630063513,NA,0.4873402369936487,TRUE,NA,TRUE,0.057099999,1.28403470080092,TRUE,0.01797456436304878,NA,reICL,a2a4021e-1273-4c18-907c-d20454ab898c,1:1,NA,NA,NA,NA,NA,0.258131770255377,Inf
1,0.2880830508474576,NA,708,708,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.007440030051709268,NA,reICL,a2a67c8a-c622-11e3-bf01-24c6515278c0,1:0,NA,NA,NA,NA,NA,NA,NA
1,0.22415453619794076,NA,9821,9821,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.0048814011720204106,NA,reICL,a2a67c8a-c622-11e3-bf01-24c6515278c0,1:1,NA,NA,NA,NA,NA,NA,NA
1,0.24618390270636673,NA,1067,1067,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.011606437128993693,NA,reICL,a2a67c8a-c622-11e3-bf01-24c6515278c0,2:1,NA,NA,NA,NA,NA,NA,NA
1,0.3985404761904763,NA,42,42,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.02339692098072563,NA,reICL,a2e67393-50d7-4bcc-9bbd-c695086a936a,1:1,NA,NA,NA,NA,NA,NA,NA
1,0.3677853226946173,NA,512,512,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.02294012016367508,NA,reICL,a2e67393-50d7-4bcc-9bbd-c695086a936a,2:1,NA,NA,NA,NA,NA,NA,NA
2,0.7155158973604232,0.28118599789677573,1238,1017,221,0,0.8228674832967114,0.17713251670328856,0,FALSE,FALSE,FALSE,NA,NA,FALSE,0.009595673753966824,0.01624245194527476,reICL,a2e67393-50d7-4bcc-9bbd-c695086a936a,2:0,NA,NA,NA,NA,NA,NA,NA
1,0.4055644381634635,NA,3534,3146,NA,388,0.8715413635778887,NA,0.12845863642211128,TRUE,NA,TRUE,0.051299999,0.9134607003482376,TRUE,0.008154631137265776,NA,reICL,a2e67393-50d7-4bcc-9bbd-c695086a936a,2:2,NA,NA,NA,NA,NA,Inf,Inf
1,0.340126875,NA,480,480,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.012653303965234381,NA,reICL,a2ee5dde-4342-4e78-88c5-3c9a8e10cbf5,1:0,NA,NA,NA,NA,NA,NA,NA
1,0.19109262888620246,NA,8479,8364,NA,115,0.978706808383387,NA,0.021293191616612875,TRUE,NA,TRUE,0.050599999,1.5870134726160285,TRUE,0.0021977435295713783,NA,reICL,a2ee5dde-4342-4e78-88c5-3c9a8e10cbf5,1:1,NA,NA,NA,NA,NA,0.13679904103305734,Inf
2,0.33896174204461466,0.16795382954670754,230,53,177,0,0.21356596591833416,0.7864340340816659,0,FALSE,TRUE,FALSE,NA,NA,FALSE,0.0016817307295574958,0.0018391040218825982,reICL,a2ee5dde-4342-4e78-88c5-3c9a8e10cbf5,2:1,NA,NA,NA,NA,NA,NA,NA
1,0.24394371655471891,NA,357,357,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.011002270048362501,NA,reICL,a2ee5dde-4342-4e78-88c5-3c9a8e10cbf5,2:0,NA,NA,NA,NA,NA,NA,NA
2,0.6897681172414728,0.1783273367502886,185,132,53,0,0.7106082975983072,0.28939170240169276,0,FALSE,TRUE,FALSE,NA,NA,FALSE,0.022133407790841716,0.0029816944969224967,reICL,a2f02ff7-8433-4cb5-9324-34f13edeaca1,1:0,NA,NA,NA,NA,NA,NA,NA
1,0.3105234028941974,NA,871,759,NA,112,0.8394364813094337,NA,0.1605635186905662,TRUE,NA,TRUE,0.055599999,1.002860629784997,TRUE,0.007835452637416503,NA,reICL,a2f02ff7-8433-4cb5-9324-34f13edeaca1,1:1,NA,NA,NA,NA,NA,19.491879132918115,Inf
1,0.3439787271795765,NA,174,163,NA,11,0.8182487940525379,NA,0.18175120594746205,TRUE,NA,TRUE,0.064499999,0.7911622944015165,TRUE,0.027125184969444965,NA,reICL,a2f02ff7-8433-4cb5-9324-34f13edeaca1,2:1,NA,NA,NA,NA,NA,Inf,Inf
1,0.5780065154110436,NA,232,170,NA,62,0.7059966162835659,NA,0.29400338371643414,TRUE,NA,TRUE,0.064799999,1.0219910388919937,TRUE,0.0126746631544917,NA,reICL,a2f02ff7-8433-4cb5-9324-34f13edeaca1,2:0,NA,NA,NA,NA,NA,3.0114547395175904,Inf
1,0.3504012628954942,NA,2121,1786,NA,335,0.8128485949227171,NA,0.18715140507728295,TRUE,NA,TRUE,0.055599999,1.2025529759728335,TRUE,0.0079124707292509,NA,reICL,a2f02ff7-8433-4cb5-9324-34f13edeaca1,2:2,NA,NA,NA,NA,NA,0.3300960844460963,Inf
1,0.2366668472515097,NA,392,331,NA,61,0.8158744191700852,NA,0.18412558082991484,TRUE,NA,TRUE,0.054499999,1.637548890221719,TRUE,0.004444901923451238,NA,reICL,a2f143d6-ba07-4ff0-960d-b29c3c716665,1:1,NA,NA,NA,NA,NA,0.13998363772305802,Inf
2,0.3904807819795379,0.1820364110894911,2306,688,1398,220,0.28439948975255797,0.5815983485916204,0.13400216165582157,TRUE,TRUE,FALSE,0.051299999,1.6791882379481275,TRUE,0.003127894512282914,0.004325900276479619,reICL,a2f143d6-ba07-4ff0-960d-b29c3c716665,2:1,NA,NA,NA,NA,NA,0.1268313408780347,Inf
2,0.5217348863133657,0.14437768527996495,704,422,282,0,0.5996010977745603,0.40039890222543967,0,TRUE,FALSE,FALSE,NA,NA,FALSE,0.013329970722757482,0.004591782433515065,reICL,a2f143d6-ba07-4ff0-960d-b29c3c716665,2:0,NA,NA,NA,NA,NA,NA,NA
1,0.31859153487030656,NA,359,232,NA,127,0.6136400979823744,NA,0.3863599020176256,TRUE,NA,TRUE,0.054099999,1.3436478480204528,TRUE,0.0031904057048832406,NA,reICL,a2f143d6-ba07-4ff0-960d-b29c3c716665,2:2,NA,NA,NA,NA,NA,0.2115285972340275,Inf
2,0.4575323745198599,0.12837285050504635,176,147,29,0,0.8173611257942258,0.1826388742057742,0,TRUE,FALSE,FALSE,NA,NA,FALSE,0.01534473335965624,0.0014657482036029036,reICL,a3135834-3af0-4e98-bc6f-ad8ddf33db80,1:0,NA,NA,NA,NA,NA,NA,NA
1,0.31704716428693036,NA,1397,1301,NA,96,0.9133178093874625,NA,0.08668219061253743,TRUE,NA,TRUE,0.061199999,1.4921244248826286,TRUE,0.006031895220483478,NA,reICL,a3135834-3af0-4e98-bc6f-ad8ddf33db80,1:1,NA,NA,NA,NA,NA,0.18555879101605602,Inf
2,0.48979851697777493,0.23753834101507088,6313,712,5370,231,0.10203327450729495,0.8460145809155065,0.05195214457719857,FALSE,TRUE,FALSE,0.052599999,1.5440319912701264,TRUE,0.0044485878704738895,0.0042544996143701,reICL,a3135834-3af0-4e98-bc6f-ad8ddf33db80,2:1,NA,NA,NA,NA,NA,0.14928548780222506,Inf
2,0.6521043994324854,0.3145569532876633,1752,265,1372,115,0.16067231970669793,0.7552428060997505,0.08408487419355155,FALSE,TRUE,FALSE,0.062499999,1.500996798424688,TRUE,0.0061738392139425325,0.0064683441085598105,reICL,a3135834-3af0-4e98-bc6f-ad8ddf33db80,2:0,NA,NA,NA,NA,NA,0.1872512932129016,Inf
1,0.22542398154597154,NA,2075,2075,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.009230584974831755,NA,reICL,a3135834-3af0-4e98-bc6f-ad8ddf33db80,2:2,NA,NA,NA,NA,NA,NA,NA
2,0.6415301894440146,0.1500468067483252,2079,1215,864,0,0.5854747791702488,0.41452522082975124,0,TRUE,FALSE,FALSE,NA,NA,FALSE,0.013728179271261347,0.0035061064776500794,reICL,a315b798-f037-48d5-91ed-e733e3bbd6ee,1:0,NA,NA,NA,NA,NA,NA,NA
2,0.37357151642681946,0.10050688608454972,12861,8961,3900,0,0.6966096235522222,0.3033903764477778,0,TRUE,TRUE,FALSE,NA,NA,FALSE,0.0046672421671122314,0.0013132293799253392,reICL,a315b798-f037-48d5-91ed-e733e3bbd6ee,1:1,NA,NA,NA,NA,NA,NA,NA
2,0.5118534587864766,0.2932765980199372,1420,451,511,458,0.31138537600313665,0.3356054589238253,0.35300916507303803,FALSE,TRUE,FALSE,0.050399999,1.577752471591045,TRUE,0.0038943197228385796,0.002547803461318348,reICL,a315b798-f037-48d5-91ed-e733e3bbd6ee,2:1,NA,NA,NA,NA,NA,0.13763458730250583,Inf
1,0.1976695652173913,NA,23,23,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.00999032472589792,NA,reICL,a319188c-6b80-4228-8f2b-8f423c0fcf97,1:0,NA,NA,NA,NA,NA,NA,NA
1,0.1237383184911738,NA,484,468,NA,16,0.8767450524019312,NA,0.12325494759806878,TRUE,NA,TRUE,0.051899999,1.9688447461937724,TRUE,0.0016122600974099513,NA,reICL,a319188c-6b80-4228-8f2b-8f423c0fcf97,1:1,NA,NA,NA,NA,NA,0.10546895233735941,Inf
1,0.474860049861685,NA,1854,1729,NA,125,0.9226010752026689,NA,0.07739892479733106,TRUE,NA,TRUE,0.051299999,0.8335762557186884,TRUE,0.007968329722823677,NA,reICL,a31b6123-c1b7-4cd0-86d8-b2e640cce9da,1:1,NA,NA,NA,NA,NA,Inf,Inf
1,0.5186642857142858,NA,42,42,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.08699244039115647,NA,reICL,a31b6123-c1b7-4cd0-86d8-b2e640cce9da,2:0,NA,NA,NA,NA,NA,NA,NA
2,0.6346673127903254,0.24847782040766864,325,199,126,0,0.6148939028419315,0.3851060971580685,0,TRUE,FALSE,FALSE,NA,NA,FALSE,0.005191281933223786,0.00994820661862706,reICL,a3210fd0-344c-468e-8ff2-2d0869a2fb75,1:0,NA,NA,NA,NA,NA,NA,NA
3,0.40262425440615784,0.38775662950334105,4478,22,3009,114,0.03116094930566688,0.6404146496153236,0.039714420280397456,FALSE,TRUE,FALSE,0.051899999,1.6774113924601144,TRUE,0.017802371902985507,0.0028863777073749788,reICL,a3210fd0-344c-468e-8ff2-2d0869a2fb75,1:1,0.16979106297205457,1333,0.28870998079861204,TRUE,0.0033982769564572424,0.12851518377201554,Inf
1,0.2558864789311621,NA,39,21,NA,18,0.47186709465478033,NA,0.5281329053452196,TRUE,NA,TRUE,0.070699999,1.0470894879176622,TRUE,9.86064877383534e-4,NA,reICL,a3210fd0-344c-468e-8ff2-2d0869a2fb75,2:1,NA,NA,NA,NA,NA,1.5720966402975582,Inf
1,0.30916821427016844,NA,250,226,NA,24,0.883915726332431,NA,0.11608427366756902,TRUE,NA,TRUE,0.058799999,1.551538594357066,TRUE,0.005758338319078472,NA,reICL,a330a96e-9897-4605-b5f1-5b5ef45cd365,1:0,NA,NA,NA,NA,NA,0.16541085017451068,Inf
1,0.23023954846091582,NA,861,814,NA,47,0.9258266432828661,NA,0.07417335671713392,TRUE,NA,TRUE,0.051899999,1.3773510139067024,TRUE,0.004309339126014191,NA,reICL,a330a96e-9897-4605-b5f1-5b5ef45cd365,1:1,NA,NA,NA,NA,NA,0.18943772140514487,Inf
2,0.405340026877708,0.18393544100281398,2455,230,2180,45,0.0850168899396519,0.880126382538805,0.03485672752154299,TRUE,FALSE,FALSE,0.050599999,1.794432085857938,TRUE,0.002892301341562391,0.003222859733685053,reICL,a330a96e-9897-4605-b5f1-5b5ef45cd365,2:1,NA,NA,NA,NA,NA,0.11429329626323315,Inf
2,0.48795141984404583,0.2352347315422631,1808,272,1484,52,0.1495846886708935,0.8104198997794576,0.03999541154964882,TRUE,FALSE,FALSE,0.051699999,1.4316976263721166,TRUE,0.004776787609704482,0.004152925623087459,reICL,a330a96e-9897-4605-b5f1-5b5ef45cd365,2:0,NA,NA,NA,NA,NA,0.17145974712387643,Inf
1,0.20507174006882822,NA,547,547,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.008333561510946514,NA,reICL,a330a96e-9897-4605-b5f1-5b5ef45cd365,2:2,NA,NA,NA,NA,NA,NA,NA
1,0.39365833248264376,NA,359,276,NA,83,0.7320943684348744,NA,0.26790563156512565,TRUE,NA,TRUE,0.061199999,1.2880989858029597,TRUE,0.007096352229331813,NA,reICL,a335b03d-41ac-4d41-a2a9-3134b5b0a0a7,1:0,NA,NA,NA,NA,NA,0.27362698422325477,Inf
1,0.2871022946008649,NA,4070,3799,NA,271,0.9158623317075927,NA,0.08413766829240726,TRUE,NA,TRUE,0.051299999,1.2543212826165637,TRUE,0.004437397690988194,NA,reICL,a335b03d-41ac-4d41-a2a9-3134b5b0a0a7,1:1,NA,NA,NA,NA,NA,0.25301335335321873,Inf
1,0.256864754631858,NA,158,158,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.011919451346800383,NA,reICL,a335b03d-41ac-4d41-a2a9-3134b5b0a0a7,2:1,NA,NA,NA,NA,NA,NA,NA
2,0.6443736064848659,0.18474467531902597,1088,856,232,0,0.7853089843086982,0.21469101569130178,0,FALSE,FALSE,FALSE,NA,NA,FALSE,0.006960928386680054,0.0066178377549282715,reICL,a37a825c-d74e-46cc-92ef-b65016857b4a,1:0,NA,NA,NA,NA,NA,NA,NA
1,0.2894150492264417,NA,711,711,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.01680844628547576,NA,reICL,a37a825c-d74e-46cc-92ef-b65016857b4a,2:1,NA,NA,NA,NA,NA,NA,NA
2,0.44035652560897587,0.12074028972099646,219,128,91,0,0.587436462059936,0.4125635379400639,0,TRUE,TRUE,FALSE,NA,NA,FALSE,0.00600584094901481,0.001525827218764095,reICL,a37a825c-d74e-46cc-92ef-b65016857b4a,2:0,NA,NA,NA,NA,NA,NA,NA
1,0.3117051831193984,NA,6483,4993,NA,1490,0.7404512380408896,NA,0.2595487619591103,TRUE,NA,TRUE,0.050599999,1.2208945691872264,TRUE,0.005150834243494732,NA,reICL,a37a825c-d74e-46cc-92ef-b65016857b4a,2:2,NA,NA,NA,NA,NA,0.2796685505093507,Inf
3,0.6051838106798247,0.4999999999999998,1814,285,67,0,0.1533165268643543,0.03693495038588676,0,FALSE,FALSE,FALSE,NA,NA,FALSE,0.009561813091675336,4.9303806576313216e-32,reICL,a3914a6c-c622-11e3-bf01-24c6515278c0,1:0,0.2747405104267972,1462,0.809748522749759,TRUE,0.015387191590976486,NA,NA
1,0.24788935655539382,NA,6201,6201,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.008359516422759701,NA,reICL,a3914a6c-c622-11e3-bf01-24c6515278c0,1:1,NA,NA,NA,NA,NA,NA,NA
1,0.26177434129223814,NA,1709,1709,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.01887129406587295,NA,reICL,a3914a6c-c622-11e3-bf01-24c6515278c0,2:1,NA,NA,NA,NA,NA,NA,NA
2,0.499675640881451,0.15551280819105986,970,502,468,0,0.5232629321809841,0.4767370678190159,0,TRUE,TRUE,FALSE,NA,NA,FALSE,0.014634428391258336,0.003532022914383744,reICL,a3914a6c-c622-11e3-bf01-24c6515278c0,2:0,NA,NA,NA,NA,NA,NA,NA
1,0.31215705469814214,NA,511,359,NA,152,0.6595464549266381,NA,0.34045354507336184,TRUE,NA,TRUE,0.057099999,1.3718316052692883,TRUE,0.006166977807125969,NA,reICL,a3914a6c-c622-11e3-bf01-24c6515278c0,2:2,NA,NA,NA,NA,NA,0.21066413446031673,Inf
2,0.8574530153731683,0.22209884041188704,107,53,54,0,0.49763728390156725,0.5023627160984327,0,FALSE,TRUE,FALSE,NA,NA,FALSE,0.0035534154376633854,0.015319686472100639,reICL,a3deafcb-b54f-4b7e-89ac-c92c16fb919f,1:0,NA,NA,NA,NA,NA,NA,NA
1,0.29813795180722896,NA,166,166,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.02761559247532296,NA,reICL,a3deafcb-b54f-4b7e-89ac-c92c16fb919f,2:1,NA,NA,NA,NA,NA,NA,NA
2,0.7541895669758254,0.19208708422664267,831,434,397,0,0.532472595768418,0.467527404231582,0,TRUE,FALSE,FALSE,NA,NA,FALSE,0.0062176867022255685,0.011149314506979873,reICL,a3deafcb-b54f-4b7e-89ac-c92c16fb919f,2:0,NA,NA,NA,NA,NA,NA,NA
2,0.42497663414917425,0.14483289104663266,1130,652,372,106,0.5682737061117143,0.2951679286867498,0.13655836520153583,TRUE,TRUE,FALSE,0.050299999,1.5414952357779927,TRUE,0.0044653428353070785,0.003070547006022831,reICL,a3deafcb-b54f-4b7e-89ac-c92c16fb919f,2:2,NA,NA,NA,NA,NA,0.1431909344626759,Inf
